PO_Line_ID,PO_ID,Vendor_ID,Product_ID,Department_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity,Unit_Price,Currency,PO_Status
L008011,PO003607,V041,P0107,D02,2025-03-06,2025-03-10,2025-03-07,8.0,2351.58,USD,Completed
L011184,PO005047,V035,P0091,D07,2025-01-27,2025-01-30,2025-01-28,47.0,124.37,USD,Completed
L012205,PO005532,V031,P0057,D02,2024-11-14,2024-11-20,,6.0,337.49,USD,Open
L017002,PO007721,V022,P0039,D08,2025-06-01,2025-06-07,2025-06-05,200.0,186.37,USD,Completed
L013142,PO005986,V035,P0089,D04,2025-10-31,2025-11-14,2025-11-13,47.0,308.43,USD,Completed
L007595,PO003422,V038,P0100,D02,2025-06-29,2025-07-02,,12.0,1155.03,USD,Open
L003527,PO001571,V024,P0044,D07,2025-07-05,2025-07-08,2025-07-06,33.0,162.38,USD,Completed
L016438,PO007461,V015,P0072,D02,2025-01-06,2025-02-04,2025-02-01,990.0,115.55,USD,Completed
L001699,PO000762,V031,P0064,D02,2025-02-23,2025-02-26,,4.0,1709.92,USD,Cancelled
L001836,PO000825,V025,P0042,D06,2024-05-29,2024-06-01,2024-05-30,173.0,6.15,USD,Completed
L008342,PO003758,V002,P0009,D08,2024-07-01,2024-07-10,2024-07-08,40.0,440.78,USD,Completed
L014060,PO006390,V017,P0032,D08,2024-12-17,2024-12-18,2024-12-18,294.0,207.5,USD,Completed
L004282,PO001918,V036,P0091,D04,2024-03-13,2024-03-24,2024-03-22,78.0,138.59,USD,Completed
L016202,PO007357,V022,P0028,D07,2025-03-04,2025-03-06,2025-03-08,206.0,258.27,USD,Completed
L014348,PO006520,V002,P0004,D01,2025-07-09,,2025-07-16,24.0,1747.25,USD,Completed
L004789,PO002153,V011,P0078,D09,2025-10-05,2025-10-14,2025-10-14,1068.0,25.05,USD,Completed
L001043,PO000478,V035,P0089,D07,2024-07-27,2024-08-08,2024-08-05,97.0,269.64,USD,Completed
L014307,PO006502,V029,P0056,D05,2024-03-23,2024-03-28,2024-03-28,10.0,2819.74,USD,Completed
L003101,PO001382,V027,P0043,D01,2025-07-29,2025-07-31,2025-07-31,316.0,3.64,USD,Completed
L000983,PO000452,V022,P0033,D04,2025-08-06,2025-08-10,2025-08-10,192.0,110.37,USD,Completed
L016419,PO007450,V027,P0048,D04,2024-05-18,2024-05-20,2024-05-20,165.0,23.5,USD,Completed
L007517,PO003390,V034,P0092,D07,2025-01-11,2025-01-17,2025-01-14,29.0,239.96,USD,Completed
L004292,PO001923,V002,P0006,D01,2024-06-04,2024-06-09,2024-06-20,36.0,975.71,USD,Completed
L018046,PO008192,V032,P0062,D02,2024-03-01,2024-03-06,2024-03-06,5.0,1732.57,USD,Completed
L017696,PO008028,V029,P0056,D09,2025-02-28,2025-03-06,2025-03-06,10.0,2990.9,USD,Completed
L017577,PO007976,V028,P0061,D02,2025-04-11,2025-04-13,2025-04-25,9.0,1005.82,USD,Completed
L012849,PO005851,V012,P0082,D09,2024-11-01,2024-11-19,2024-11-29,529.0,190.37,USD,Completed
L019498,PO008854,V041,P0107,D09,2025-02-03,2025-02-07,2025-02-04,12.0,2259.88,USD,Completed
L001434,PO000642,V004,P0011,D08,2025-02-01,2025-02-06,2025-02-14,22.0,101.48,USD,Completed
L017903,PO008126,V037,P0095,D05,2025-08-29,2025-09-01,2025-09-01,39.0,171.51,USD,Completed
L011633,PO005266,V024,P0049,D02,2025-01-04,2025-01-08,2025-01-06,200.0,21.58,USD,Completed
L015767,PO007158,V016,P0083,D02,2024-02-11,2024-02-25,2024-02-27,2.0,8008.61,USD,Completed
L007713,PO003466,V016,P0069,D08,2024-12-09,2025-01-14,2025-01-12,981.0,37.34,USD,Completed
L014721,PO006687,V022,P0033,D01,2025-11-27,2025-12-02,2025-11-29,210.0,123.04,USD,Completed
L018895,PO008567,V026,P0041,D04,2025-08-20,2025-08-26,2025-08-25,197.0,4.05,USD,Completed
L000378,PO000181,V029,P0056,D02,2024-04-09,2024-04-15,2024-04-13,7.0,2988.83,USD,Completed
L000358,PO000174,V039,P0099,D02,2025-06-28,2025-06-30,2025-06-30,6.0,394.94,USD,Completed
L012264,PO005564,V032,P0063,D09,2024-05-09,2024-05-15,,11.0,4488.5,USD,Cancelled
L012322,PO005596,V028,P0061,D09,2025-04-04,2025-04-12,2025-04-09,6.0,1143.62,USD,Completed
L019041,PO008636,V014,P0074,D08,2024-04-30,2024-05-28,2024-05-28,245.0,526.13,USD,Completed
L012928,PO005893,V015,P0082,D09,2024-11-29,2024-12-23,2024-12-20,529.0,205.91,USD,Completed
L005961,PO002693,V023,P0050,D02,2024-05-25,2024-05-30,2024-05-28,75.0,13.78,USD,Completed
L012335,PO005602,V030,P0063,D05,2025-02-10,2025-02-15,2025-02-14,5.0,5151.92,Usd,Completed
L015683,PO007118,V032,P0060,D05,2025-07-17,2025-07-26,2025-07-26,6.0,1090.5,USD,Completed
L006934,PO003130,V015,P0086,D02,2024-03-02,2024-05-04,2024-05-02,10.0,8696.47,USD,Completed
L001442,PO000646,V032,P0067,D05,2024-11-01,2024-11-11,2024-11-09,123.0,33.81,USD,Completed
L006498,PO002941,V023,P0046,D06,2025-06-13,2025-06-21,2025-06-19,24.0,149.97,USD,Completed
L008597,PO003865,V017,P0032,D08,2024-10-15,2024-10-18,2024-10-18,112.0,225.19,USD,Completed
L015175,PO006893,V018,P0033,D06,2024-05-29,2024-06-02,2024-05-30,89.0,95.83,USD,Completed
L007946,PO003575,V019,P0030,D04,2024-01-12,2024-01-15,2024-01-15,86.0,62.23,USD,Completed
L014038,PO006382,V041,P0101,D02,2024-04-19,2024-04-26,2024-04-23,15.0,391.39,USD,Completed
L004557,PO002047,V019,P0040,D06,2025-12-06,2025-12-08,2025-12-07,60.0,113.17,USD,Completed
L016488,PO007485,V004,P0019,D01,2025-10-11,2025-10-22,2025-12-05,19.0,1348.26,USD,Completed
L002235,PO001002,V036,P0094,D08,2024-08-01,2024-08-10,2024-08-09,21.0,187.6,USD,Completed
L017326,PO007861,V035,P0091,D03,2025-02-19,2025-02-26,2025-02-25,49.0,130.35,USD,Completed
L013069,PO005957,V039,P0099,D09,2025-12-01,2025-12-09,,16.0,348.39,USD,Open
L001714,PO000769,V034,P0088,D09,2024-11-11,2024-11-23,,103.0,332.33,USD,Open
L005688,PO002557,V019,P0040,D01,2024-07-02,2024-07-04,2024-07-17,171.0,115.5,USD,Completed
L018850,PO008545,V035,P0095,D09,2025-08-29,2025-09-03,,64.0,185.22,USD,Cancelled
L005118,PO002307,V005,P0011,D02,2025-11-06,2025-11-12,2025-11-21,40.0,117.84,USD,Completed
L017202,PO007802,V019,P0035,D03,2024-10-19,2024-10-27,2024-10-25,47.0,1344.42,USD,Completed
L014453,PO006566,V016,P0083,D08,2024-12-04,,2025-01-14,8.0,7395.29,USD,Completed
L003049,PO001356,V035,P0088,D09,2025-11-01,2025-11-03,2025-11-12,125.0,237.55,USD,Completed
L002253,PO001008,V030,P0058,D09,2025-12-08,2025-12-20,2025-12-18,5.0,812.16,USD,Completed
L001969,PO000884,V025,P0041,D03,2025-01-18,2025-01-21,2025-01-19,204.0,3.56,USD,Completed
L001806,PO000813,V011,P0078,D05,2025-08-07,2025-08-21,2025-08-18,476.0,27.55,USD,Completed
L007697,PO003461,V037,P0096,D07,2025-12-29,2026-01-23,2026-01-20,1.0,3667.28,USD,Completed
L011808,PO005354,V002,P0006,D01,2025-04-11,2025-04-16,2025-04-16,19.0,1087.64,USD,Completed
L004353,PO001950,V010,P0076,D08,2024-07-22,2024-08-18,2024-08-16,273.0,322.87,USD,Completed
L018391,PO008331,V023,P0055,D03,2024-04-29,2024-05-19,2024-05-18,19.0,900.31,USD,Completed
L018517,PO008386,V026,P0053,D02,2024-06-07,2024-06-28,2024-06-25,26.0,1102.15,USD,Completed
L006244,PO002822,V014,P0078,D09,2024-12-07,2024-12-17,2024-12-26,1789.0,30.31,USD,Completed
L008367,PO003769,V019,P0031,D01,2025-07-04,2025-07-07,2025-07-07,121.0,389.49,USD,Completed
L007325,PO003302,V039,P0099,D09,2025-12-09,2025-12-20,2025-12-17,14.0,382.72,USD,Completed
L009618,PO004329,V030,P0066,D02,2024-12-21,2025-01-01,2024-12-30,90.0,101.18,USD,Completed
L008855,PO003986,V034,P0093,D08,2025-03-26,2025-03-28,2025-03-27,48.0,253.32,USD,Completed
L018114,PO008216,V034,P0095,D04,2024-01-25,2024-02-04,2024-02-10,18.0,268.86,USD,Completed
L007976,PO003591,V015,P0079,D09,2025-10-04,2025-10-17,2025-10-14,689.0,123.98,USD,Completed
L008391,PO003780,V041,P0102,D02,2024-04-20,2024-04-22,2024-04-22,36.0,265.76,USD,Completed
L010456,PO004706,V027,P0052,D03,2025-03-31,2025-04-12,2025-04-11,33.0,1049.73,USD,Completed
L018699,PO008472,V033,P0094,D02,2025-11-16,2025-11-22,2025-11-21,120.0,154.42,USD,Completed
L002719,PO001209,V009,P0069,D09,2024-05-20,2024-06-29,2024-06-28,2023.0,48.79,USD,Completed
L007726,PO003473,V022,P0027,D01,2024-01-27,2024-01-29,2024-01-29,436.0,118.57,USD,Completed
L014324,PO006510,V026,P0041,D05,2025-09-17,2025-09-23,2025-09-26,186.0,3.81,USD,Completed
L002959,PO001311,V036,P0091,D07,2024-04-01,2024-04-13,2024-04-11,88.0,151.12,USD,Completed
L001257,PO000566,V029,P0066,D05,2025-10-14,2025-10-19,2025-10-28,88.0,95.01,USD,Completed
L002421,PO001079,V034,P0098,D06,2024-10-29,2024-11-19,2024-11-26,5.0,4389.39,USD,Completed
L015594,PO007075,V025,P0045,D03,2025-05-23,2025-05-30,2025-05-29,52.0,72.04,USD,Completed
L015260,PO006936,V020,P0037,D01,2025-10-31,2025-11-04,2025-11-03,35.0,646.55,USD,Completed
L002641,PO001178,V035,P0097,D06,2025-10-11,2025-11-08,2026-01-01,4.0,4143.43,USD,Completed
L000223,PO000114,V027,P0043,D07,2024-06-11,2024-06-15,2024-06-15,465.0,3.52,USD,Completed
L010392,PO004674,V003,P0025,D01,2024-08-26,2024-08-30,,96.0,69.43,USD,Cancelled
L017653,PO008012,V041,P0103,D02,2025-12-09,2025-12-14,2025-12-11,44.0,136.47,USD,Completed
L003573,PO001594,V019,P0038,D04,2024-09-29,2024-10-02,2024-10-02,200.0,50.71,USD,Completed
L015046,PO006832,V019,P0027,D03,2025-07-14,2025-07-19,2025-07-19,285.0,120.52,USD,Completed
L002653,PO001182,V012,P0078,D08,2025-01-20,2025-01-25,2025-01-22,496.0,29.44,USD,Completed
L004198,PO001882,V020,P0031,D04,2025-09-06,2025-09-08,2025-09-08,177.0,433.51,USD,Completed
L013506,PO006147,V018,P0040,D01,2024-09-26,2024-09-29,2024-09-28,67.0,113.07,USD,Completed
L018216,PO008259,V007,P0010,D01,2025-12-16,2025-12-23,,40.0,465.12,USD,Cancelled
L015889,PO007217,V021,P0035,D06,2025-07-02,2025-07-10,2025-07-08,100.0,1513.84,USD,Completed
L008496,PO003822,V025,P0052,D04,2024-02-01,2024-02-23,2024-02-24,11.0,843.34,USD,COMPLETED
L009255,PO004172,V002,P0026,D01,2025-08-04,2025-08-08,2025-08-15,75.0,125.91,USD,Completed
L004772,PO002144,V027,P0052,D05,2025-09-14,2025-09-21,2025-09-19,16.0,1098.73,USD,Completed
L001337,PO000602,V014,P0086,D09,2024-09-20,2024-11-09,2024-11-06,10.0,10139.8,USD,Completed
L001403,PO000629,V033,P0098,D03,2025-12-05,2025-12-14,,4.0,3463.18,USD,Open
L000114,PO000056,V022,P0028,D04,2025-03-27,2025-03-30,2025-03-29,138.0,261.87,USD,Completed
L014814,PO006726,V022,P0040,D03,2025-03-05,2025-03-09,2025-03-08,110.0,155.37,USD,Completed
L015678,PO007116,V016,P0083,D09,2025-01-11,2025-03-12,2025-03-09,7.0,7753.35,USD,Completed
L003911,PO001747,V014,P0076,D02,2025-11-13,2025-12-18,2025-12-17,273.0,458.03,USD,Completed
L016398,PO007441,V010,P0084,D09,2025-03-23,2025-05-10,2025-05-23,7.0,1810.39,USD,Completed
L005036,PO002264,V024,P0055,D07,2025-12-03,2025-12-10,2025-12-08,25.0,697.79,USD,Completed
L005964,PO002694,V007,P0010,D01,2025-12-21,2025-12-27,,25.0,502.51,USD,Open
L007474,PO003367,V025,P0051,D06,2025-07-30,2025-08-19,2025-08-16,34.0,944.86,USD,Completed
L013114,PO005974,V035,P0089,D07,2024-09-30,2024-10-10,2024-10-16,65.0,289.31,USD,Completed
L006468,PO002931,V019,P0040,D01,2025-05-21,2025-05-25,2025-05-24,87.0,123.85,USD,Completed
L004337,PO001942,V028,P0068,D05,2024-10-19,2024-10-26,2024-10-25,200.0,117.8,USD,Completed
L013800,PO006279,V022,P0034,D08,2025-06-26,2025-06-30,2025-06-30,152.0,650.01,USD,Completed
L010631,PO004779,V039,P0106,D09,2025-03-24,2025-03-26,2025-03-25,9.0,1612.04,USD,Completed
L005762,PO002593,V002,P0017,D03,2025-08-25,2025-09-15,2025-09-12,14.0,1209.72,USD,Completed
L011134,PO005022,V040,P0104,D02,2025-04-14,2025-04-18,2025-04-20,20.0,262.68,USD,Completed
L012740,PO005799,V005,P0007,D06,2025-07-12,2025-07-17,2025-07-14,21.0,141.95,USD,Completed
L000032,PO000016,V031,P0064,D05,2025-01-30,2025-02-04,2025-02-02,7.0,1705.0,USD,Completed
L006651,PO003005,V028,P0064,D05,2024-02-09,2024-02-10,2024-02-10,5.0,1986.4,usd,Completed
L012401,PO005630,V038,P0099,D02,2024-06-03,2024-06-07,2024-06-21,6.0,432.78,USD,Completed
L000954,PO000440,V017,P0039,D04,2025-07-16,2025-07-20,2025-07-23,60.0,253.88,USD,Completed
L004047,PO001811,V021,P0033,D03,2024-09-10,2024-09-15,2024-09-15,64.0,131.61,USD,Completed
L015053,PO006836,V033,P0098,D02,2025-07-04,2025-07-23,2025-07-21,5.0,3552.41,USD,Completed
L017114,PO007766,V033,P0098,D03,2025-07-08,2025-07-12,2025-07-10,3.0,3598.14,USD,Completed
L006154,PO002782,V041,P0101,D02,2025-12-25,2026-01-03,,20.0,378.35,USD,Open
L010331,PO004645,V024,P0055,D02,2024-09-14,2024-09-28,2024-09-26,12.0,693.86,USD,Completed
L002557,PO001141,V031,P0065,D09,2025-09-29,2025-09-30,2025-09-30,84.0,46.01,USD,Completed
L000381,PO000183,V032,P0058,D02,2025-03-09,2025-03-15,2025-03-13,3.0,840.58,USD,Completed
L019094,PO008664,V034,P0098,D06,2024-02-06,2024-02-27,2024-02-25,2.0,4528.78,USD,Completed
L004374,PO001959,V039,P0107,D09,2024-01-02,2024-01-03,2024-01-03,12.0,2316.79,USD,Completed
L013252,PO006032,V036,P0096,D02,2024-04-13,2024-05-05,2024-05-03,3.0,4499.49,USD,Completed
L015919,PO007233,V009,P0087,D09,2024-12-08,2025-01-14,2025-01-14,5.0,20272.95,USD,Completed
L004116,PO001842,V022,P0034,D04,2025-03-01,2025-03-05,2025-04-28,189.0,609.5,USD,Completed
L004506,PO002024,V019,P0040,D04,2024-04-29,2024-05-03,2024-04-30,125.0,118.97,USD,Completed
L006601,PO002985,V034,P0095,D08,2024-02-19,2024-02-28,2024-02-27,67.0,255.2,USD,Completed
L015193,PO006901,V022,P0039,D03,2024-09-10,2024-09-13,2024-09-12,68.0,191.46,USD,Completed
L000136,PO000068,V002,P0007,D06,2025-02-22,2025-03-04,2025-03-19,40.0,152.1,USD,Completed
L008411,PO003789,V027,P0042,D03,2025-09-21,2025-09-23,2025-09-22,136.0,8.97,USD,Completed
L012524,PO005686,V016,P0069,D08,2025-10-12,2025-10-21,2025-12-14,2555.0,35.6,USD,Completed
L005001,PO002248,V002,P0004,D01,2024-01-12,2024-01-21,2024-01-20,17.0,1652.12,USD,Completed
L000412,PO000194,V028,P0067,D05,2025-12-10,2025-12-17,2025-12-14,83.0,34.71,USD,Completed
L010647,PO004789,V036,P0088,D02,2025-09-25,2025-10-02,2025-10-02,59.0,281.67,USD,Completed
L012700,PO005780,V040,P0099,D02,2025-01-26,2025-01-31,2025-01-29,20.0,345.15,USD,Completed
L001490,PO000669,V022,P0039,D07,2024-03-25,2024-03-27,2024-03-27,98.0,196.56,USD,Completed
L007579,PO003417,V035,P0097,D03,2025-09-18,2025-10-19,2025-10-18,3.0,4499.58,USD,Completed
L013346,PO006072,V031,P0057,D05,2025-02-08,2025-02-11,2025-02-10,5.0,367.18,USD,Completed
L014317,PO006507,V039,P0104,D02,2024-08-28,2024-09-04,2024-09-04,32.0,247.96,USD,Completed
L016098,PO007314,V004,P0003,D01,2024-06-01,2024-06-09,2024-06-06,24.0,1466.99,USD,Completed
L004161,PO001865,V036,P0090,D08,2025-01-28,2025-02-02,2025-02-02,83.0,218.53,USD,Completed
L008757,PO003938,V002,P0006,D08,2025-04-16,2025-04-22,2025-05-13,27.0,1114.07,USD,COMPLETED
L002468,PO001105,V041,P0107,D02,2025-01-09,2025-01-13,2025-01-11,2.0,2540.08,USD,Completed
L015431,PO007007,V006,P0003,D08,2025-06-19,2025-06-28,2025-07-04,25.0,1899.97,USD,Completed
L005187,PO002342,V033,P0088,D07,2025-12-14,2025-12-27,,55.0,253.81,USD,Open
L004259,PO001907,V004,P0004,D01,2024-09-22,2024-10-04,2024-10-13,24.0,1253.84,USD,Completed
L002088,PO000933,V024,P0044,D07,2024-04-01,2024-04-08,2024-04-08,72.0,151.23,USD,Completed
L009526,PO004289,V020,P0039,D04,2025-06-16,2025-06-17,2025-06-17,189.0,175.99,USD,Completed
L019253,PO008743,V030,P0062,D05,2025-08-10,2025-08-19,,8.0,1723.3,USD,Cancelled
L008765,PO003943,V018,P0040,D01,2025-12-17,2025-12-19,2025-12-18,106.0,116.12,USD,Completed
L002930,PO001297,V026,P0041,D06,2024-02-12,2024-02-15,2024-02-15,500.0,3.66,USD,Completed
L013464,PO006125,V029,P0064,D02,2025-06-13,2025-06-20,2025-06-19,2.0,2238.67,USD,Completed
L019378,PO008802,V030,P0063,D05,2025-09-22,2025-09-28,2025-09-26,10.0,4429.17,USD,Completed
L015720,PO007136,V017,P0039,D08,2025-05-07,2025-05-08,2025-05-08,124.0,251.94,USD,Completed
L004049,PO001812,V035,P0094,D09,2024-09-26,2024-09-28,2024-09-28,120.0,137.8,USD,Completed
L004073,PO001823,V003,P0025,D02,2025-06-16,2025-06-21,,33.0,81.07,USD,Cancelled
L002134,PO000955,V041,P0107,D02,2024-06-11,2024-06-15,2024-06-15,11.0,2156.01,USD,Completed
L011263,PO005092,V027,P0052,D04,2025-09-02,2025-09-15,2025-09-13,21.0,1066.56,USD,Completed
L003289,PO001463,V020,P0038,D03,2025-12-21,2025-12-22,,99.0,64.63,USD,Open
L006135,PO002773,V033,P0092,D08,2024-10-03,2024-10-10,2024-10-07,79.0,167.62,USD,Completed
L008836,PO003976,V029,P0062,D05,2025-03-30,2025-04-08,2025-04-06,3.0,1782.56,USD,Completed
L000426,PO000200,V036,P0088,D01,2024-06-06,2024-06-16,2024-06-16,160.0,267.8,USD,Completed
L010260,PO004615,V019,P0030,D04,2025-08-05,2025-08-08,2025-08-06,172.0,68.79,USD,Completed
L015002,PO006817,V025,P0051,D05,2024-08-12,2024-08-24,2024-08-22,11.0,973.76, USD,Completed
L016824,PO007636,V021,P0033,D04,2025-10-04,2025-10-11,,176.0,138.65,USD,Open
L001891,PO000851,V027,P0045,D02,2024-11-18,2024-11-24,,71.0,75.8,USD,Open
L004032,PO001804,V041,P0103,D02,2024-12-25,2025-01-01,2024-12-29,50.0,144.47,USD,Completed
L008514,PO003831,V004,P0020,D06,2024-10-20,2024-11-07,2024-11-06,8.0,915.52,USD,Completed
L001283,PO000577,V003,P0008,D01,2024-09-14,2024-09-18,2024-09-15,26.0,525.67,USD,Completed
L004919,PO002214,V029,P0062,D05,2025-07-29,2025-08-03,2025-08-01,4.0,1630.57,USD,Completed
L014071,PO006396,V036,P0090,D06,2024-05-17,2024-05-29,2024-05-28,74.0,237.6,USD,Completed
L017043,PO007738,V036,P0093,D03,2025-02-20,2025-03-02,2025-02-27,28.0,244.44,USD,Completed
L011104,PO005005,V022,P0039,D03,2025-08-24,2025-08-27,2025-08-25,124.0,184.22,USD,Completed
L012802,PO005830,V001,P0003,D01,2024-05-16,2024-05-23,2024-05-21,8.0,1600.34,USD,Completed
L002715,PO001208,V041,P0101,D09,2025-07-23,2025-07-30,2025-07-30,9.0,419.29,USD,Completed
L007829,PO003522,V022,P0039,D07,2025-10-03,2025-10-05,2025-10-05,109.0,209.82,USD,Completed
L014931,PO006780,V022,P0033,D07,2025-04-27,2025-05-03,2025-05-03,130.0,,USD,Completed
L013619,PO006196,V023,P0049,D07,2025-08-28,2025-09-02,2025-09-14,39.0,30.51,USD,Completed
L016615,PO007542,V023,P0044,D05,2025-10-20,2025-10-25,2025-10-22,48.0,209.62,USD,Completed
L010367,PO004661,V002,P0005,D08,2024-09-04,2024-09-09,2024-09-21,10.0,1044.79,USD,Completed
L009287,PO004187,V016,P0083,D02,2025-11-10,2025-12-15,2025-12-12,10.0,6975.52,USD,Completed
L002761,PO001224,V003,P0008,D04,2025-10-31,2025-11-07,2025-11-06,19.0,530.38,USD,Completed
L004942,PO002223,V015,P0081,D09,2025-02-17,2025-02-27,2025-02-27,385.0,287.09,USD,Completed
L018632,PO008443,V012,P0069,D09,2024-08-21,2024-10-01,2024-10-05,1518.0,42.6,USD,Completed
L010202,PO004591,V031,P0057,D09,2025-04-11,2025-04-16,2025-04-18,9.0,317.08,USD,Completed
L014515,PO006594,V016,P0073,D09,2024-09-08,2024-10-13,2024-10-13,2171.0,4.64,USD,Completed
L006302,PO002854,V002,P0015,D01,2025-10-08,2025-10-18,2025-11-05,13.0,96.65,USD,Completed
L009986,PO004505,V003,P0013,D07,2025-09-22,2025-09-28,2025-11-16,17.0,186.79,USD,Completed
L003215,PO001431,V041,P0101,D02,2025-08-22,2025-09-01,2025-08-31,20.0,356.82,USD,Completed
L006799,PO003071,V041,P0107,D02,2025-08-02,2025-08-05,,7.0,2543.57,USD,Cancelled
L018658,PO008456,V036,P0091,D04,2024-08-23,2024-08-26,2024-08-25,92.0,152.26,USD,Completed
L001834,PO000824,V026,P0053,D06,2025-08-09,2025-08-30,2025-08-30,29.0,1110.42,USD,Completed
L007855,PO003537,V001,P0002,D01,2025-02-10,2025-02-19,2025-02-17,13.0,2024.89,USD,Completed
L003659,PO001635,V028,P0064,D09,2024-02-29,2024-03-01,,12.0,1872.04,USD,Open
L013677,PO006220,V035,P0088,D06,2025-12-16,2025-12-24,2025-12-24,54.0,255.88,USD,Completed
L017705,PO008034,V033,P0094,D03,2025-07-26,2025-08-04,2025-08-01,23.0,165.25,USD,Completed
L001140,PO000520,V017,P0032,D04,2025-04-02,2025-04-05,2025-04-14,142.0,228.5,USD,Completed
L001605,PO000724,V030,P0066,D02,2025-04-11,2025-04-19,2025-04-18,92.0,101.76,USD,Completed
L007052,PO003182,V035,P0097,D04,2025-07-26,2025-08-11,,3.0,4245.78,USD,Open
L011880,PO005387,V006,P0022,D03,2025-07-08,2025-07-14,2025-07-14,36.0,36.56,USD,Completed
L019512,PO008861,V018,P0036,D06,2024-11-19,2024-11-23,,32.0,1090.81,USD,Open
L014765,PO006706,V010,P0075,D09,2025-02-25,2025-04-10,2025-05-08,282.0,299.69,USD,Completed
L009816,PO004422,V019,P0035,D01,2024-08-31,2024-09-07,2024-09-07,59.0,1365.02,USD,Completed
L015147,PO006880,V025,P0049,D04,2025-06-24,2025-06-26,2025-06-25,74.0,21.68,USD,Completed
L001693,PO000760,V014,P0080,D09,2024-03-10,2024-03-13,2024-03-13,1652.0,42.59,USD,Completed
L007472,PO003366,V036,P0091,D04,2025-01-10,2025-01-23,2025-01-21,47.0,154.86,USD,Completed
L012365,PO005614,V008,P0025,D01,2025-12-05,2025-12-11,2025-12-23,32.0,97.2,USD,Completed
L016115,PO007322,V026,P0041,D06,2024-09-23,2024-09-26,2024-09-26,500.0,3.63,USD,Completed
L014122,PO006419,V003,P0005,D01,2024-05-21,2024-06-02,2024-05-30,24.0,911.56,USD,Completed
L013647,PO006207,V031,P0059,D05,2024-03-02,2024-03-03,2024-03-06,3.0,171.83,USD,Completed
L019043,PO008637,V039,P0102,D09,2025-03-11,2025-03-18,2025-03-17,26.0,321.43,USD,Completed
L000654,PO000306,V002,P0026,D08,2024-11-01,2024-11-04,2024-11-02,65.0,126.57,USD,Completed
L005161,PO002330,V037,P0095,D08,2024-10-24,2024-10-30,2024-10-27,44.0,161.01,USD,Completed
L010990,PO004954,V012,P0069,D08,2024-08-14,2024-09-10,2024-09-09,2555.0,37.55,USD,Completed
L016769,PO007608,V038,P0102,D09,2025-10-24,2025-11-01,2025-10-29,38.0,347.6,USD,Completed
L007364,PO003318,V033,P0088,D08,2024-04-16,2024-04-18,2024-04-18,57.0,265.7,USD,Completed
L003235,PO001437,V009,P0069,D05,2024-06-01,2024-07-15,2024-07-12,2555.0,50.08,USD,Completed
L018806,PO008524,V018,P0033,D01,2024-06-17,2024-06-23,2024-06-21,73.0,100.64,USD,Completed
L006483,PO002935,V035,P0091,D06,2024-10-04,2024-10-16,2024-10-13,121.0,113.93,USD,Completed
L002727,PO001212,V011,P0085,D09,2024-01-07,2024-02-04,2024-02-15,1.0,7967.77,USD,Completed
L003975,PO001780,V021,P0033,D06,2024-10-09,2024-10-13,,184.0,119.76,USD,Open
L001114,PO000509,V030,P0064,D09,2025-09-18,2025-09-28,2025-09-26,4.0,2302.43,USD,Completed
L012661,PO005760,V028,P0064,D05,2024-02-15,2024-02-19,,11.0,1822.4,USD,Open
L004149,PO001858,V019,P0031,D07,2025-03-14,2025-03-17,2025-03-16,62.0,393.54,USD,Completed
L000931,PO000432,V016,P0081,D09,2024-06-05,2024-06-12,2024-08-27,385.0,223.52,USD,Completed
L005023,PO002257,V018,P0031,D01,2025-01-14,2025-01-19,2025-01-17,98.0,369.63,USD,Completed
L000374,PO000180,V032,P0060,D05,2024-08-19,2024-08-30,2024-09-04,9.0,962.99,USD,Completed
L002100,PO000937,V040,P0101,D09,2025-04-10,2025-04-18,2025-04-16,9.0,398.83,USD,Completed
L017379,PO007888,V028,P0061,D02,2024-11-04,2024-11-13,2024-11-13,9.0,1066.8,USD,Completed
L002994,PO001329,V036,P0094,D06,2024-10-05,2024-10-16,2024-10-13,71.0,189.79,USD,Completed
L006389,PO002888,V005,P0007,D01,2024-12-17,2024-12-24,2024-12-24,17.0,125.19,USD,Completed
L008731,PO003928,V017,P0032,D08,2025-07-23,2025-07-24,,89.0,240.64,USD,Open
L017826,PO008089,V003,P0001,D04,2025-04-02,2025-04-12,2025-04-12,11.0,1180.63,USD,Completed
L002974,PO001318,V005,P0013,D08,2024-04-08,2024-04-11,2024-04-10,16.0,168.93,USD,Completed
L005938,PO002679,V009,P0087,D08,2024-02-28,2024-03-20,2024-03-17,3.0,22794.39,USD,Completed
L001276,PO000575,V011,P0085,D09,2025-10-05,2025-11-14,2025-11-13,7.0,7605.33,USD,Completed
